request_id,zone,breakdown_type,mechanic_id,proximity_km,specialization,spec_match,star_rating,available,jobs_completed,best_mechanic_selected
939,Makindye,Flat Tyre,MECH_939_2,4.12,Tyre & Suspension,1,3.3,1,28,0
939,Makindye,Flat Tyre,MECH_939_3,2.26,Transmission Specialist,0,3.5,1,115,0
939,Makindye,Flat Tyre,MECH_939_4,3.81,Engine Specialist,0,4.4,1,106,0
939,Makindye,Flat Tyre,MECH_939_5,2.31,Tyre & Suspension,1,3.9,1,215,1
940,Kampala Central,Electrical Fault,MECH_940_1,2.53,Engine Specialist,0,3.5,1,56,0
940,Kampala Central,Electrical Fault,MECH_940_2,1.96,Tyre & Suspension,0,4.0,1,95,0
940,Kampala Central,Electrical Fault,MECH_940_3,9.71,Electrical Specialist,1,3.7,0,152,0
940,Kampala Central,Electrical Fault,MECH_940_4,11.62,Tyre & Suspension,0,4.4,1,94,0
940,Kampala Central,Electrical Fault,MECH_940_5,8.69,Electrical Specialist,1,4.0,1,209,1
941,Makindye,Flat Tyre,MECH_941_1,8.49,Brakes Specialist,0,3.2,1,230,0
941,Makindye,Flat Tyre,MECH_941_2,11.52,Electrical Specialist,0,5.0,0,217,0
941,Makindye,Flat Tyre,MECH_941_3,4.26,Tyre & Suspension,1,4.0,1,138,1
941,Makindye,Flat Tyre,MECH_941_4,9.45,Engine Specialist,0,3.2,1,133,0
941,Makindye,Flat Tyre,MECH_941_5,6.41,Tyre & Suspension,1,4.1,1,249,0
942,Nakawa,Engine Stalled,MECH_942_1,1.3,Engine Specialist,1,3.2,1,36,1
942,Nakawa,Engine Stalled,MECH_942_2,7.93,Transmission Specialist,0,3.6,1,160,0
942,Nakawa,Engine Stalled,MECH_942_3,3.94,Brakes Specialist,0,4.8,1,198,0
942,Nakawa,Engine Stalled,MECH_942_4,1.25,Transmission Specialist,0,5.0,1,12,0
942,Nakawa,Engine Stalled,MECH_942_5,6.85,Electrical Specialist,0,4.6,0,194,0
943,Nakawa,Electrical Fault,MECH_943_1,9.96,Electrical Specialist,1,4.1,1,46,0
943,Nakawa,Electrical Fault,MECH_943_2,0.71,Engine Specialist,0,4.2,1,85,1
943,Nakawa,Electrical Fault,MECH_943_3,2.98,Brakes Specialist,0,3.8,1,231,0
943,Nakawa,Electrical Fault,MECH_943_4,3.36,Transmission Specialist,0,4.1,1,56,0
943,Nakawa,Electrical Fault,MECH_943_5,10.98,Engine Specialist,0,4.5,1,237,0
944,Rubaga,Transmission Issue,MECH_944_1,0.74,Transmission Specialist,1,4.9,1,209,1
944,Rubaga,Transmission Issue,MECH_944_2,0.82,Brakes Specialist,0,4.0,1,86,0
944,Rubaga,Transmission Issue,MECH_944_3,4.3,Transmission Specialist,1,4.8,1,93,0
944,Rubaga,Transmission Issue,MECH_944_4,7.78,Brakes Specialist,0,3.0,1,68,0
944,Rubaga,Transmission Issue,MECH_944_5,9.79,Transmission Specialist,1,4.0,1,34,0
945,Rubaga,Flat Tyre,MECH_945_1,7.59,Transmission Specialist,0,4.8,1,147,0
945,Rubaga,Flat Tyre,MECH_945_2,5.02,Tyre & Suspension,1,4.9,1,114,0
945,Rubaga,Flat Tyre,MECH_945_3,4.07,Tyre & Suspension,1,4.2,1,53,1
945,Rubaga,Flat Tyre,MECH_945_4,5.76,Transmission Specialist,0,3.6,1,143,0
945,Rubaga,Flat Tyre,MECH_945_5,11.0,Brakes Specialist,0,4.7,0,151,0
946,Rubaga,Brakes Failing,MECH_946_1,3.51,Brakes Specialist,1,4.4,1,36,0
946,Rubaga,Brakes Failing,MECH_946_2,5.65,Brakes Specialist,1,4.8,1,191,1
946,Rubaga,Brakes Failing,MECH_946_3,8.52,Electrical Specialist,0,4.8,1,180,0
946,Rubaga,Brakes Failing,MECH_946_4,2.17,Transmission Specialist,0,3.9,1,80,0
946,Rubaga,Brakes Failing,MECH_946_5,6.03,Electrical Specialist,0,4.6,1,40,0
947,Rubaga,Brakes Failing,MECH_947_1,5.99,Tyre & Suspension,0,4.2,1,48,1
947,Rubaga,Brakes Failing,MECH_947_2,7.48,Brakes Specialist,1,4.9,1,61,0
947,Rubaga,Brakes Failing,MECH_947_3,1.66,Electrical Specialist,0,4.1,0,45,0
947,Rubaga,Brakes Failing,MECH_947_4,3.78,Tyre & Suspension,0,3.3,1,193,0
947,Rubaga,Brakes Failing,MECH_947_5,0.56,Tyre & Suspension,0,3.4,0,212,0
948,Rubaga,Transmission Issue,MECH_948_1,3.45,Transmission Specialist,1,3.0,1,164,1
948,Rubaga,Transmission Issue,MECH_948_2,0.99,Engine Specialist,0,4.0,1,159,0
948,Rubaga,Transmission Issue,MECH_948_3,6.38,Electrical Specialist,0,4.4,1,141,0
948,Rubaga,Transmission Issue,MECH_948_4,1.51,Electrical Specialist,0,3.5,1,176,0
948,Rubaga,Transmission Issue,MECH_948_5,11.03,Engine Specialist,0,4.1,1,128,0
949,Nakawa,Flat Tyre,MECH_949_1,1.8,Electrical Specialist,0,3.9,1,246,0
949,Nakawa,Flat Tyre,MECH_949_2,7.12,Tyre & Suspension,1,3.3,1,65,0
949,Nakawa,Flat Tyre,MECH_949_3,5.97,Brakes Specialist,0,3.0,1,119,0
949,Nakawa,Flat Tyre,MECH_949_4,0.85,Transmission Specialist,0,3.7,1,119,0
949,Nakawa,Flat Tyre,MECH_949_5,10.61,Tyre & Suspension,1,4.9,1,13,1
950,Rubaga,Flat Tyre,MECH_950_1,3.84,Tyre & Suspension,1,3.7,1,234,1
950,Rubaga,Flat Tyre,MECH_950_2,8.34,Engine Specialist,0,3.7,1,119,0
950,Rubaga,Flat Tyre,MECH_950_3,11.97,Tyre & Suspension,1,3.4,1,21,0
950,Rubaga,Flat Tyre,MECH_950_4,4.27,Tyre & Suspension,1,3.8,1,107,0
950,Rubaga,Flat Tyre,MECH_950_5,9.52,Engine Specialist,0,4.8,1,12,0
951,Makindye,Electrical Fault,MECH_951_1,11.46,Tyre & Suspension,0,4.5,1,149,0
951,Makindye,Electrical Fault,MECH_951_2,1.7,Electrical Specialist,1,3.5,1,44,1
951,Makindye,Electrical Fault,MECH_951_3,4.75,Engine Specialist,0,4.5,1,232,0
951,Makindye,Electrical Fault,MECH_951_4,11.48,Electrical Specialist,1,3.1,0,245,0
951,Makindye,Electrical Fault,MECH_951_5,3.92,Electrical Specialist,1,4.9,1,43,0
952,Rubaga,Transmission Issue,MECH_952_1,3.19,Tyre & Suspension,0,3.0,1,9,0
952,Rubaga,Transmission Issue,MECH_952_2,4.43,Transmission Specialist,1,4.3,1,149,1
952,Rubaga,Transmission Issue,MECH_952_3,6.41,Transmission Specialist,1,3.2,1,23,0
952,Rubaga,Transmission Issue,MECH_952_4,4.45,Tyre & Suspension,0,3.0,1,223,0
952,Rubaga,Transmission Issue,MECH_952_5,10.3,Brakes Specialist,0,4.0,1,15,0
953,Kampala Central,Flat Tyre,MECH_953_1,3.61,Tyre & Suspension,1,4.5,1,129,1
953,Kampala Central,Flat Tyre,MECH_953_2,1.75,Engine Specialist,0,3.6,1,161,0
953,Kampala Central,Flat Tyre,MECH_953_3,2.12,Tyre & Suspension,1,4.2,1,85,0
953,Kampala Central,Flat Tyre,MECH_953_4,4.29,Electrical Specialist,0,3.9,1,123,0
953,Kampala Central,Flat Tyre,MECH_953_5,3.79,Tyre & Suspension,1,4.1,1,180,0
954,Rubaga,Brakes Failing,MECH_954_1,11.71,Engine Specialist,0,4.5,1,125,0
954,Rubaga,Brakes Failing,MECH_954_2,7.1,Electrical Specialist,0,3.4,1,106,0
954,Rubaga,Brakes Failing,MECH_954_3,7.74,Brakes Specialist,1,3.3,1,76,0
954,Rubaga,Brakes Failing,MECH_954_4,7.3,Electrical Specialist,0,4.8,1,210,0
954,Rubaga,Brakes Failing,MECH_954_5,5.73,Tyre & Suspension,0,3.7,1,169,1
955,Nakawa,Brakes Failing,MECH_955_1,10.06,Brakes Specialist,1,4.9,1,211,0
955,Nakawa,Brakes Failing,MECH_955_2,3.79,Tyre & Suspension,0,4.4,1,27,0
955,Nakawa,Brakes Failing,MECH_955_3,8.07,Brakes Specialist,1,3.7,1,17,0
955,Nakawa,Brakes Failing,MECH_955_4,3.0,Brakes Specialist,1,4.0,1,6,1
955,Nakawa,Brakes Failing,MECH_955_5,3.13,Transmission Specialist,0,5.0,1,236,0
956,Rubaga,Transmission Issue,MECH_956_1,8.81,Transmission Specialist,1,3.5,1,134,0
956,Rubaga,Transmission Issue,MECH_956_2,8.21,Transmission Specialist,1,4.6,1,82,1
956,Rubaga,Transmission Issue,MECH_956_3,10.08,Electrical Specialist,0,3.8,1,211,0
956,Rubaga,Transmission Issue,MECH_956_4,4.05,Tyre & Suspension,0,4.9,1,243,0
956,Rubaga,Transmission Issue,MECH_956_5,5.42,Transmission Specialist,1,4.0,1,80,0
957,Makindye,Electrical Fault,MECH_957_1,7.88,Transmission Specialist,0,3.3,1,235,0
957,Makindye,Electrical Fault,MECH_957_2,2.04,Electrical Specialist,1,4.8,1,178,0
957,Makindye,Electrical Fault,MECH_957_3,6.78,Electrical Specialist,1,4.5,1,200,0
957,Makindye,Electrical Fault,MECH_957_4,0.75,Electrical Specialist,1,3.8,1,248,1
957,Makindye,Electrical Fault,MECH_957_5,11.8,Tyre & Suspension,0,3.6,1,189,0
958,Rubaga,Transmission Issue,MECH_958_1,2.84,Transmission Specialist,1,3.4,1,8,0
958,Rubaga,Transmission Issue,MECH_958_2,3.77,Engine Specialist,0,4.4,1,80,0
958,Rubaga,Transmission Issue,MECH_958_3,0.57,Transmission Specialist,1,4.0,1,138,1
958,Rubaga,Transmission Issue,MECH_958_4,6.15,Tyre & Suspension,0,3.9,1,163,0
958,Rubaga,Transmission Issue,MECH_958_5,4.05,Electrical Specialist,0,4.9,1,21,0
959,Rubaga,Brakes Failing,MECH_959_1,11.53,Brakes Specialist,1,3.4,0,122,0
959,Rubaga,Brakes Failing,MECH_959_2,1.64,Brakes Specialist,1,3.1,0,244,0
959,Rubaga,Brakes Failing,MECH_959_3,10.63,Tyre & Suspension,0,3.2,1,101,0
959,Rubaga,Brakes Failing,MECH_959_4,9.62,Brakes Specialist,1,3.1,1,215,0
959,Rubaga,Brakes Failing,MECH_959_5,3.98,Brakes Specialist,1,3.6,1,180,1
960,Kampala Central,Flat Tyre,MECH_960_1,10.09,Engine Specialist,0,4.9,1,6,0
960,Kampala Central,Flat Tyre,MECH_960_2,5.32,Tyre & Suspension,1,3.6,1,72,0
960,Kampala Central,Flat Tyre,MECH_960_3,4.68,Tyre & Suspension,1,3.9,1,153,1
960,Kampala Central,Flat Tyre,MECH_960_4,3.44,Brakes Specialist,0,4.3,1,187,0
960,Kampala Central,Flat Tyre,MECH_960_5,7.09,Electrical Specialist,0,3.2,1,98,0
961,Kawempe,Flat Tyre,MECH_961_1,3.07,Brakes Specialist,0,3.5,1,199,0
961,Kawempe,Flat Tyre,MECH_961_2,10.08,Electrical Specialist,0,4.0,1,132,0
961,Kawempe,Flat Tyre,MECH_961_3,5.5,Brakes Specialist,0,4.3,0,68,0
961,Kawempe,Flat Tyre,MECH_961_4,0.85,Brakes Specialist,0,3.7,1,49,0
961,Kawempe,Flat Tyre,MECH_961_5,5.51,Tyre & Suspension,1,4.0,1,197,1
962,Makindye,Transmission Issue,MECH_962_1,1.74,Transmission Specialist,1,4.5,1,149,1
962,Makindye,Transmission Issue,MECH_962_2,9.67,Brakes Specialist,0,4.8,1,74,0
962,Makindye,Transmission Issue,MECH_962_3,1.25,Electrical Specialist,0,3.3,1,77,0
962,Makindye,Transmission Issue,MECH_962_4,1.99,Brakes Specialist,0,3.6,1,175,0
962,Makindye,Transmission Issue,MECH_962_5,3.77,Transmission Specialist,1,3.2,1,220,0
963,Kawempe,Transmission Issue,MECH_963_1,9.56,Transmission Specialist,1,4.4,1,80,0
963,Kawempe,Transmission Issue,MECH_963_2,2.83,Tyre & Suspension,0,3.2,1,50,0
963,Kawempe,Transmission Issue,MECH_963_3,3.54,Transmission Specialist,1,4.1,1,94,1
963,Kawempe,Transmission Issue,MECH_963_4,6.24,Tyre & Suspension,0,4.0,1,87,0
963,Kawempe,Transmission Issue,MECH_963_5,11.95,Electrical Specialist,0,4.7,1,178,0
964,Makindye,Transmission Issue,MECH_964_1,4.11,Electrical Specialist,0,4.5,0,195,0
964,Makindye,Transmission Issue,MECH_964_2,1.1,Brakes Specialist,0,3.2,1,16,1
964,Makindye,Transmission Issue,MECH_964_3,4.73,Tyre & Suspension,0,4.9,0,48,0
964,Makindye,Transmission Issue,MECH_964_4,2.42,Electrical Specialist,0,4.2,1,128,0
964,Makindye,Transmission Issue,MECH_964_5,10.38,Electrical Specialist,0,3.4,1,78,0
965,Makindye,Transmission Issue,MECH_965_1,8.69,Engine Specialist,0,4.2,1,244,0
965,Makindye,Transmission Issue,MECH_965_2,6.79,Electrical Specialist,0,4.7,1,5,0
965,Makindye,Transmission Issue,MECH_965_3,3.06,Transmission Specialist,1,4.6,1,147,1
965,Makindye,Transmission Issue,MECH_965_4,9.74,Tyre & Suspension,0,4.6,1,72,0
965,Makindye,Transmission Issue,MECH_965_5,5.26,Transmission Specialist,1,3.5,1,177,0
966,Kawempe,Brakes Failing,MECH_966_1,7.91,Brakes Specialist,1,4.7,1,21,1
966,Kawempe,Brakes Failing,MECH_966_2,2.14,Brakes Specialist,1,3.5,0,47,0
966,Kawempe,Brakes Failing,MECH_966_3,8.55,Electrical Specialist,0,4.6,1,231,0
966,Kawempe,Brakes Failing,MECH_966_4,1.57,Brakes Specialist,1,3.3,1,106,0
966,Kawempe,Brakes Failing,MECH_966_5,7.1,Engine Specialist,0,4.1,1,68,0
967,Rubaga,Brakes Failing,MECH_967_1,8.9,Brakes Specialist,1,3.7,1,235,1
967,Rubaga,Brakes Failing,MECH_967_2,6.03,Transmission Specialist,0,3.8,1,76,0
967,Rubaga,Brakes Failing,MECH_967_3,8.62,Brakes Specialist,1,4.2,0,133,0
967,Rubaga,Brakes Failing,MECH_967_4,2.04,Transmission Specialist,0,4.5,1,177,0
967,Rubaga,Brakes Failing,MECH_967_5,7.77,Transmission Specialist,0,4.3,1,168,0
968,Makindye,Flat Tyre,MECH_968_1,7.75,Engine Specialist,0,3.8,1,133,0
968,Makindye,Flat Tyre,MECH_968_2,6.83,Brakes Specialist,0,4.4,0,158,0
968,Makindye,Flat Tyre,MECH_968_3,11.38,Tyre & Suspension,1,4.7,1,134,0
968,Makindye,Flat Tyre,MECH_968_4,6.29,Tyre & Suspension,1,3.8,1,198,1
968,Makindye,Flat Tyre,MECH_968_5,8.89,Brakes Specialist,0,3.1,1,64,0
969,Kawempe,Transmission Issue,MECH_969_1,2.5,Transmission Specialist,1,3.8,1,82,1
969,Kawempe,Transmission Issue,MECH_969_2,8.63,Electrical Specialist,0,3.7,1,152,0
969,Kawempe,Transmission Issue,MECH_969_3,4.1,Tyre & Suspension,0,3.3,0,51,0
969,Kawempe,Transmission Issue,MECH_969_4,6.88,Brakes Specialist,0,3.3,1,28,0
969,Kawempe,Transmission Issue,MECH_969_5,10.04,Tyre & Suspension,0,3.0,1,48,0
970,Makindye,Transmission Issue,MECH_970_1,9.89,Tyre & Suspension,0,4.5,0,159,0
970,Makindye,Transmission Issue,MECH_970_2,6.92,Tyre & Suspension,0,4.4,0,83,0
970,Makindye,Transmission Issue,MECH_970_3,1.58,Engine Specialist,0,3.9,1,229,0
970,Makindye,Transmission Issue,MECH_970_4,8.38,Transmission Specialist,1,3.5,1,141,1
970,Makindye,Transmission Issue,MECH_970_5,9.47,Engine Specialist,0,3.3,1,63,0
971,Nakawa,Flat Tyre,MECH_971_1,10.02,Tyre & Suspension,1,4.1,1,187,0
971,Nakawa,Flat Tyre,MECH_971_2,5.15,Electrical Specialist,0,3.9,1,160,0
971,Nakawa,Flat Tyre,MECH_971_3,2.37,Engine Specialist,0,4.1,1,28,1
971,Nakawa,Flat Tyre,MECH_971_4,4.1,Engine Specialist,0,3.7,1,65,0
971,Nakawa,Flat Tyre,MECH_971_5,5.72,Transmission Specialist,0,3.4,1,238,0
972,Makindye,Brakes Failing,MECH_972_1,7.0,Tyre & Suspension,0,5.0,1,96,0
972,Makindye,Brakes Failing,MECH_972_2,1.76,Tyre & Suspension,0,4.7,1,103,0
972,Makindye,Brakes Failing,MECH_972_3,4.76,Brakes Specialist,1,4.9,1,129,1
972,Makindye,Brakes Failing,MECH_972_4,4.8,Tyre & Suspension,0,4.1,1,48,0
972,Makindye,Brakes Failing,MECH_972_5,5.45,Brakes Specialist,1,4.9,1,222,0
973,Kawempe,Transmission Issue,MECH_973_1,1.98,Engine Specialist,0,3.6,1,186,0
973,Kawempe,Transmission Issue,MECH_973_2,9.07,Electrical Specialist,0,3.8,1,199,0
973,Kawempe,Transmission Issue,MECH_973_3,7.09,Electrical Specialist,0,3.2,0,218,0
973,Kawempe,Transmission Issue,MECH_973_4,0.77,Transmission Specialist,1,4.7,1,68,1
973,Kawempe,Transmission Issue,MECH_973_5,4.46,Transmission Specialist,1,3.4,1,49,0
974,Rubaga,Transmission Issue,MECH_974_1,8.28,Engine Specialist,0,3.2,0,101,0
974,Rubaga,Transmission Issue,MECH_974_2,3.04,Transmission Specialist,1,3.7,0,117,0
974,Rubaga,Transmission Issue,MECH_974_3,10.51,Transmission Specialist,1,4.5,1,50,0
974,Rubaga,Transmission Issue,MECH_974_4,3.74,Transmission Specialist,1,3.4,1,80,0
974,Rubaga,Transmission Issue,MECH_974_5,1.29,Transmission Specialist,1,4.2,1,209,1
975,Rubaga,Engine Stalled,MECH_975_1,7.57,Electrical Specialist,0,3.1,1,205,1
975,Rubaga,Engine Stalled,MECH_975_2,5.57,Engine Specialist,1,3.7,0,98,0
975,Rubaga,Engine Stalled,MECH_975_3,5.4,Tyre & Suspension,0,3.5,1,69,0
975,Rubaga,Engine Stalled,MECH_975_4,10.01,Electrical Specialist,0,4.8,1,102,0
975,Rubaga,Engine Stalled,MECH_975_5,3.56,Tyre & Suspension,0,4.8,1,156,0
976,Nakawa,Electrical Fault,MECH_976_1,5.08,Electrical Specialist,1,4.8,1,57,1
976,Nakawa,Electrical Fault,MECH_976_2,2.4,Brakes Specialist,0,3.1,1,203,0
976,Nakawa,Electrical Fault,MECH_976_3,9.12,Electrical Specialist,1,3.8,1,34,0
976,Nakawa,Electrical Fault,MECH_976_4,0.79,Electrical Specialist,1,4.4,1,169,0
976,Nakawa,Electrical Fault,MECH_976_5,5.11,Brakes Specialist,0,4.0,1,181,0
977,Nakawa,Brakes Failing,MECH_977_1,11.34,Brakes Specialist,1,4.6,1,48,0
977,Nakawa,Brakes Failing,MECH_977_2,5.81,Tyre & Suspension,0,3.5,1,244,0
977,Nakawa,Brakes Failing,MECH_977_3,4.34,Tyre & Suspension,0,4.7,1,138,0
977,Nakawa,Brakes Failing,MECH_977_4,6.24,Brakes Specialist,1,4.9,1,175,1
977,Nakawa,Brakes Failing,MECH_977_5,2.62,Transmission Specialist,0,3.4,1,22,0
978,Rubaga,Engine Stalled,MECH_978_1,8.01,Engine Specialist,1,3.4,1,139,1
978,Rubaga,Engine Stalled,MECH_978_2,7.07,Brakes Specialist,0,3.6,1,115,0
978,Rubaga,Engine Stalled,MECH_978_3,3.19,Engine Specialist,1,4.4,0,60,0
978,Rubaga,Engine Stalled,MECH_978_4,10.74,Engine Specialist,1,3.3,0,5,0
978,Rubaga,Engine Stalled,MECH_978_5,1.46,Transmission Specialist,0,4.2,1,162,0
979,Rubaga,Transmission Issue,MECH_979_1,7.62,Electrical Specialist,0,3.6,1,6,0
979,Rubaga,Transmission Issue,MECH_979_2,7.22,Engine Specialist,0,4.0,0,26,0
979,Rubaga,Transmission Issue,MECH_979_3,7.32,Transmission Specialist,1,4.8,1,68,1
979,Rubaga,Transmission Issue,MECH_979_4,6.89,Tyre & Suspension,0,3.9,1,80,0
979,Rubaga,Transmission Issue,MECH_979_5,1.69,Engine Specialist,0,4.4,0,249,0
980,Kawempe,Flat Tyre,MECH_980_1,11.71,Engine Specialist,0,4.9,1,144,0
980,Kawempe,Flat Tyre,MECH_980_2,2.66,Tyre & Suspension,1,4.4,1,90,1
980,Kawempe,Flat Tyre,MECH_980_3,6.95,Brakes Specialist,0,4.7,1,175,0
980,Kawempe,Flat Tyre,MECH_980_4,7.8,Tyre & Suspension,1,4.2,0,60,0
980,Kawempe,Flat Tyre,MECH_980_5,5.41,Electrical Specialist,0,3.3,1,144,0
981,Rubaga,Engine Stalled,MECH_981_1,5.03,Tyre & Suspension,0,4.5,1,224,0
981,Rubaga,Engine Stalled,MECH_981_2,2.93,Tyre & Suspension,0,4.3,1,190,1
981,Rubaga,Engine Stalled,MECH_981_3,10.4,Tyre & Suspension,0,4.1,1,61,0
981,Rubaga,Engine Stalled,MECH_981_4,5.41,Electrical Specialist,0,3.2,1,6,0
981,Rubaga,Engine Stalled,MECH_981_5,0.95,Engine Specialist,1,3.6,1,185,0
982,Rubaga,Engine Stalled,MECH_982_1,3.61,Engine Specialist,1,3.6,1,28,1
982,Rubaga,Engine Stalled,MECH_982_2,2.22,Tyre & Suspension,0,3.4,0,20,0
982,Rubaga,Engine Stalled,MECH_982_3,4.58,Brakes Specialist,0,4.5,1,35,0
982,Rubaga,Engine Stalled,MECH_982_4,9.25,Brakes Specialist,0,4.0,1,7,0
982,Rubaga,Engine Stalled,MECH_982_5,5.93,Electrical Specialist,0,4.5,1,207,0
983,Makindye,Transmission Issue,MECH_983_1,1.74,Tyre & Suspension,0,3.4,1,219,0
983,Makindye,Transmission Issue,MECH_983_2,5.84,Transmission Specialist,1,4.9,1,158,0
983,Makindye,Transmission Issue,MECH_983_3,11.66,Electrical Specialist,0,3.5,1,202,0
983,Makindye,Transmission Issue,MECH_983_4,9.51,Transmission Specialist,1,4.7,1,33,0
983,Makindye,Transmission Issue,MECH_983_5,4.49,Transmission Specialist,1,4.7,1,24,1
984,Kawempe,Brakes Failing,MECH_984_1,2.71,Engine Specialist,0,3.6,1,233,0
984,Kawempe,Brakes Failing,MECH_984_2,4.23,Brakes Specialist,1,3.7,1,198,1
984,Kawempe,Brakes Failing,MECH_984_3,11.29,Tyre & Suspension,0,3.4,1,30,0
984,Kawempe,Brakes Failing,MECH_984_4,2.37,Engine Specialist,0,4.1,1,147,0
984,Kawempe,Brakes Failing,MECH_984_5,10.0,Tyre & Suspension,0,3.8,1,236,0
985,Makindye,Transmission Issue,MECH_985_1,11.88,Tyre & Suspension,0,4.9,1,108,0
985,Makindye,Transmission Issue,MECH_985_2,7.9,Electrical Specialist,0,3.8,0,223,0
985,Makindye,Transmission Issue,MECH_985_3,4.15,Brakes Specialist,0,3.8,1,94,1
985,Makindye,Transmission Issue,MECH_985_4,1.51,Transmission Specialist,1,4.9,0,31,0
985,Makindye,Transmission Issue,MECH_985_5,5.93,Brakes Specialist,0,4.1,0,86,0
986,Nakawa,Engine Stalled,MECH_986_1,5.28,Engine Specialist,1,4.1,1,94,0
986,Nakawa,Engine Stalled,MECH_986_2,5.09,Engine Specialist,1,3.2,1,83,0
986,Nakawa,Engine Stalled,MECH_986_3,4.63,Transmission Specialist,0,3.2,0,223,0
986,Nakawa,Engine Stalled,MECH_986_4,1.11,Engine Specialist,1,3.9,1,234,1
986,Nakawa,Engine Stalled,MECH_986_5,10.03,Engine Specialist,1,4.7,1,216,0
987,Makindye,Electrical Fault,MECH_987_1,10.54,Tyre & Suspension,0,3.6,1,15,0
987,Makindye,Electrical Fault,MECH_987_2,10.51,Electrical Specialist,1,3.7,1,143,0
987,Makindye,Electrical Fault,MECH_987_3,8.42,Engine Specialist,0,3.1,1,148,0
987,Makindye,Electrical Fault,MECH_987_4,4.62,Electrical Specialist,1,3.8,1,110,1
987,Makindye,Electrical Fault,MECH_987_5,2.05,Tyre & Suspension,0,3.1,1,156,0
988,Makindye,Transmission Issue,MECH_988_1,9.6,Brakes Specialist,0,4.0,1,110,0
988,Makindye,Transmission Issue,MECH_988_2,0.8,Brakes Specialist,0,4.2,1,130,0
988,Makindye,Transmission Issue,MECH_988_3,2.66,Transmission Specialist,1,4.5,1,48,1
988,Makindye,Transmission Issue,MECH_988_4,7.33,Engine Specialist,0,4.8,0,224,0
988,Makindye,Transmission Issue,MECH_988_5,9.06,Tyre & Suspension,0,4.4,1,117,0
989,Kampala Central,Engine Stalled,MECH_989_1,0.54,Electrical Specialist,0,4.9,0,17,0
989,Kampala Central,Engine Stalled,MECH_989_2,9.71,Engine Specialist,1,4.0,0,129,0
989,Kampala Central,Engine Stalled,MECH_989_3,10.81,Engine Specialist,1,4.0,0,163,0
989,Kampala Central,Engine Stalled,MECH_989_4,9.29,Engine Specialist,1,4.3,1,186,1
989,Kampala Central,Engine Stalled,MECH_989_5,4.39,Electrical Specialist,0,3.1,0,167,0
990,Kawempe,Engine Stalled,MECH_990_1,4.62,Brakes Specialist,0,4.1,1,91,0
990,Kawempe,Engine Stalled,MECH_990_2,8.64,Engine Specialist,1,3.5,0,20,0
990,Kawempe,Engine Stalled,MECH_990_3,7.57,Engine Specialist,1,3.8,1,56,1
990,Kawempe,Engine Stalled,MECH_990_4,3.83,Tyre & Suspension,0,3.7,1,21,0
990,Kawempe,Engine Stalled,MECH_990_5,3.08,Tyre & Suspension,0,4.3,1,154,0
991,Rubaga,Engine Stalled,MECH_991_1,8.9,Brakes Specialist,0,3.1,0,107,0
991,Rubaga,Engine Stalled,MECH_991_2,6.34,Brakes Specialist,0,4.5,1,119,0
991,Rubaga,Engine Stalled,MECH_991_3,8.18,Electrical Specialist,0,3.3,1,84,0
991,Rubaga,Engine Stalled,MECH_991_4,8.11,Engine Specialist,1,3.8,1,150,0
991,Rubaga,Engine Stalled,MECH_991_5,5.59,Engine Specialist,1,4.9,1,226,1
992,Nakawa,Transmission Issue,MECH_992_1,1.36,Engine Specialist,0,3.3,1,140,0
992,Nakawa,Transmission Issue,MECH_992_2,1.46,Tyre & Suspension,0,4.6,1,192,0
992,Nakawa,Transmission Issue,MECH_992_3,7.66,Transmission Specialist,1,4.9,0,142,0
992,Nakawa,Transmission Issue,MECH_992_4,10.08,Transmission Specialist,1,4.9,1,68,0
992,Nakawa,Transmission Issue,MECH_992_5,1.62,Transmission Specialist,1,4.8,1,57,1
993,Makindye,Electrical Fault,MECH_993_1,4.95,Tyre & Suspension,0,3.5,1,45,0
993,Makindye,Electrical Fault,MECH_993_2,5.9,Electrical Specialist,1,5.0,1,140,1
993,Makindye,Electrical Fault,MECH_993_3,4.07,Brakes Specialist,0,4.6,1,15,0
993,Makindye,Electrical Fault,MECH_993_4,6.5,Electrical Specialist,1,3.9,1,103,0
993,Makindye,Electrical Fault,MECH_993_5,6.61,Transmission Specialist,0,3.6,1,195,0
994,Makindye,Electrical Fault,MECH_994_1,1.32,Electrical Specialist,1,4.1,1,57,1
994,Makindye,Electrical Fault,MECH_994_2,10.16,Electrical Specialist,1,3.3,1,225,0
994,Makindye,Electrical Fault,MECH_994_3,6.72,Transmission Specialist,0,4.7,0,227,0
994,Makindye,Electrical Fault,MECH_994_4,5.08,Brakes Specialist,0,4.4,1,53,0
994,Makindye,Electrical Fault,MECH_994_5,2.97,Electrical Specialist,1,3.4,1,54,0
995,Nakawa,Flat Tyre,MECH_995_1,1.32,Electrical Specialist,0,3.3,1,76,0
995,Nakawa,Flat Tyre,MECH_995_2,4.29,Electrical Specialist,0,4.9,0,81,0
995,Nakawa,Flat Tyre,MECH_995_3,9.37,Engine Specialist,0,4.3,1,113,0
995,Nakawa,Flat Tyre,MECH_995_4,2.42,Electrical Specialist,0,4.4,1,35,1
995,Nakawa,Flat Tyre,MECH_995_5,8.5,Tyre & Suspension,1,3.3,0,92,0
996,Nakawa,Transmission Issue,MECH_996_1,1.9,Transmission Specialist,1,3.5,0,74,0
